CODE,NAME
40213,с. Крушовица
40227,с. Крушовица
40230,с. Крушово
40244,с. Крушово
40258,с. Крушолак
40261,с. Крушуна
40275,с. Кръвеник
40292,гр. Крън
40302,с. Крънджилица
40316,с. Крънча
40326,с. Кръстатица
40333,с. Кръстевич
40350,с. Кръстеняците
40364,с. Кръстец
40378,с. Кръстилци
40381,с. Кръстина
40395,с. Кръшно
40419,с. Кубадин
40422,гр. Кубрат
40436,с. Кубратово
40441,с. Куделин
40453,с. Кузьово
40467,гр. Куклен
40470,с. Кукля
40484,с. Кукорево
40498,с. Кукувица
40508,с. Кукурахцево
40511,с. Кукуряк
40525,гр. Кула
40539,с. Кулата
40573,с. Кулина вода
40587,с. Куманите
40590,с. Куманово
40628,с. Кундево
40645,с. Кунино
40659,с. Купен
40662,с. Купен
40676,с. Купците
40693,с. Курново
40703,с. Куртово
40717,с. Куртово Конаре
40748,с. Кутела
40751,с. Кутловица
40765,с. Кутугерци
40779,с. Куцаровци
40782,с. Куцина
40796,с. Куцово
40806,с. Кушла
40823,с. Къклица
40837,с. Къкрина
40840,с. Кълново
40868,с. Кънчево
40871,с. Къпинец
40885,с. Къпиново
40899,с. Къпиновци
40909,гр. Кърджали
40912,с. Кърналово
40926,с. Кърланово
40939,с. Кърнаре
40943,с. Кърпачево
40957,с. Кърпелево
40960,с. Къртипъня
40974,с. Къртожабене
40988,с. Кърчовско
40991,с. Кършалево
41006,с. Късак
41010,с. Кътина
41037,с. Къшин
41040,с. Къшле
41054,с. Кьолмен
41085,с. Кьосево
41099,с. Кьосевци
41109,с. Кюлевча
41112,гр. Кюстендил
41126,с. Конска
41136,с. Кръстава
41143,с. Калипетрово
41157,с. Еленка
41174,с. Кремен
41188,с. Коньовец
41191,с. Костадинкино
41232,с. Кленовик
41246,с. Климентово
41251,с. Кошарите
41263,с. Кутово
41277,с. Крайна
43013,с. Лагерите
43027,с. Лагошевци
43030,с. Ладарево
43044,с. Лазарово
43058,с. Торос
43061,с. Лазарци
43092,с. Лакатник
43102,с. Лале
43116,с. Лалково
43128,с. Ламбух
43147,с. Ласкар
43150,с. Ласкарево
43164,с. Латинка
43178,с. Лебед
43181,с. Лебница
43195,с. Лева река
43205,с. Левка
43219,с. Левочево
43222,с. Левски
43236,гр. Левски
43243,с. Левуново
43253,с. Леденик
43267,с. Лелинци
43270,с. Ленище
43284,с. Ленково
43298,с. Леново
43308,с. Ленско
43311,с. Лепица
43325,с. Лесидрен
43339,с. Лесичарка
43342,с. Лесиче
43356,с. Лесичери
43369,с. Лесичово
43373,с. Леска
43387,с. Леска
43390,с. Лесковдол
43400,с. Лесковец
43414,с. Лесковец
43428,с. Лесковец
43431,с. Лясково
43445,с. Лесново
43459,с. Лесово
43462,с. Лесура
43476,гр. Летница
43484,с. Летница
43493,с. Летовник
43503,с. Лехово
43517,с. Лехчево
43520,с. Лешко
43548,с. Лешниково
43551,с. Лешниковци
43565,с. Лешница
43579,с. Лешница
43582,с. Лещак
43596,с. Лещарка
43606,с. Лещен
43615,с. Леярово
43623,с. Ливада
43637,с. Ливаде
43654,с. Лик
43668,с. Лилеково
43671,с. Лилково
43685,с. Лиляк
43699,с. Лиляново
43709,с. Лиляч
43712,с. Лиляче
43726,с. Лимец
43730,с. Липен
43743,с. Липец
43757,с. Липинци
43760,с. Липник
43774,с. Липница
43788,с. Липница
43815,с. Лисец
43829,с. Лисец
43832,с. Лисец
43846,с. Лиси връх
43856,с. Лисиците
43863,с. Лисия
43877,с. Лисово
43880,с. Листец
43894,с. Листец
43904,с. Литаково
43918,с. Лобош
43921,с. Ловец
43935,с. Ловец
43949,с. Ловец
43952,гр. Ловеч
43966,с. Ловнидол
43983,с. Ловци
43997,с. Ловчанци
44015,с. Лоза
44029,с. Лозарево
44032,с. Лозево
44046,с. Лозен
44053,с. Лозен
44063,с. Лозен
44077,с. Лозен
44080,с. Лозенградци
44094,с. Лозенец
44104,с. Лозенец
44118,с. Лозенец
44121,с. Лозеница
44149,с. Лозица
44152,с. Лозица
44166,гр. Лозница
44179,с. Лозница
44183,с. Лозно
44210,с. Локвата
44224,с. Локорско
44238,гр. Лом
44241,с. Ломец
44255,с. Ломница
44269,с. Ломница
44272,с. Ломница
44286,с. Ломци
44294,с. Лопушна
44300,с. Лопушня
44313,с. Лопян
44327,гр. Луковит
44330,с. Луково
44344,с. Луличка
44358,с. Лъвино
44361,с. Лъвово
44389,с. Лъга
44402,с. Баните
44416,с. Лъжница
44425,с. Лъка
44433,с. Лъка
44447,с. Лъкавица
44464,с. Лъки
44478,гр. Лъки
44481,с. Любен
44495,с. Любен
44505,с. Любенец
44519,с. Любен Каравелово
44522,с. Любенова махала
44536,с. Любеново
44540,с. Любеново
44553,с. Любеново
44567,с. Любенци
44570,гр. Любимец
44584,с. Любино
44598,с. Любичево
44608,с. Люблен
44611,с. Любница
44625,с. Любовище
44639,с. Любовка
44642,с. Любча
44656,с. Люлин
44666,с. Люлин
44673,с. Люлка
44687,с. Люляк
44690,с. Люляково
44700,с. Люляково
44714,с. Люляково
44728,с. Лютаджик
44745,с. Лютиброд
44759,с. Лютидол
44762,с. Лютово
44776,с. Лява река
44781,с. Лялинци
44793,гр. Лясковец
44803,с. Лясковец
44817,с. Лясково
44820,с. Лясково
44834,с. Лясково
44848,с. Лясково
44851,с. Лясково
44865,с. Лятно
44879,с. Ляхово
44882,с. Ляхово
44896,с. Левци
44906,с. Левище
44937,с. Ловско
46019,с. Магарджица
46036,с. Мадан
46045,гр. Мадан
46053,с. Мадара
46067,с. Маджаре
46070,с. Маджари
46084,гр. Маджарово
46098,с. Маджерито
46108,с. Мазарачево
46111,с. Майор Узуново
46125,с. Майско
46139,с. Майсторово
46156,с. Мак
46190,с. Макариополско
46214,с. Македонци
46228,с. Маково
46231,с. Макоцево
46245,с. Макреш
46259,с. Мала Раковица
46262,с. Мала Фуча
46276,с. Мала църква
46286,с. Малево
46293,с. Малево
46303,с. Маленово
46317,с. Мали Върбовник
46320,с. Мали Дреновец
46334,с. Мали извор
46348,с. Малина
46351,с. Малина
46365,с. Малини
46396,с. Малиново
46406,с. Малка Арда
46417,с. Малка Верея
46437,с. Малка Желязна
46440,с. Малка поляна
46454,с. Малка Смолница
46468,с. Малка Черковна
46471,с. Малка Чинка
46485,с. Малки Българени
46499,с. Малки Воден
46509,с. Малки Вършец
46512,с. Малки Станчовци
46526,с. Малки Цалим
46532,с. Малки чифлик
46543,с. Малко Асеново
46557,с. Малко Брягово
46560,с. Малко Враново
46574,с. Малко градище
46588,с. Малко Дряново
46591,с. Малко Кадиево
46601,с. Малко Каменяне
46615,с. Малко Кирилово
46629,с. Малко Крушево
46632,с. Малко Попово
46646,с. Малко село
46658,с. Малко Тръново
46663,гр. Малко Търново
46680,с. Малкоч
46694,с. Малко Чочовени
46704,с. Малко Шарково
46721,с. Мало Бучино
46735,с. Малоградец
46749,с. Мало Конаре
46752,с. Мало Крушево
46766,с. Мало Малово
46773,с. Маломир
46783,с. Маломир
46797,с. Маломирово
46807,с. Мало Пещене
46810,с. Малорад
46824,с. Мало село
46841,с. Малчика
46855,с. Малчовци
46869,с. Малчовци
46872,с. Малък Девесил
46886,с. Малък извор
46899,с. Малък извор
46904,с. Малък манастир
46913,с. Малък Поровец
46927,с. Малък Преславец
46930,с. Припек
46944,с. Малък чардак
46958,с. Мамарчево
46961,с. Манаселска река
46975,с. Манастир
46989,с. Манастир
46992,с. Манастир
47007,с. Манастирица
47010,с. Манастирище
47024,с. Манастирище
47038,с. Манастирско
47041,с. Манастирци
47055,с. Мандра
47069,с. Мандрица
47072,с. Маневци
47086,с. Маноле
47096,с. Манолич
47101,с. Манолово
47113,с. Манолско Конаре
47127,с. Маноя
47130,с. Манушевци
47144,с. Манчево
47158,с. Марафелци
47161,с. Мараш
47175,с. Марговци
47189,с. Марикостиново
47202,с. Маринка
47227,с. Мариновци
47247,с. Марино поле
47250,с. Марино поле
47264,с. Марица
47278,гр. Симеоновград
47295,с. Марково
47305,с. Марково
47319,с. Марково
47322,с. Марково равнище
47336,гр. Мартен
47342,с. Мартино
47353,с. Мартиново
47370,с. Марулево
47384,с. Маруцековци
47408,с. Марчево
47411,с. Марчино
47425,с. Марян
47439,с. Масларево
47442,с. Маслиново
47456,с. Матешовци
47468,с. Маточина
47473,с. Махалата
47487,с. Махалници
47500,с. Маца
47528,с. Медвен
47531,с. Медевци
47545,с. Меден бук
47559,с. Медени поляни
47562,с. Меден кладенец
47583,с. Медешевци
47593,с. Медковец
47603,с. Медникарово
47617,с. Медовене
47620,с. Медовец
47634,с. Медовина
47648,с. Медовница
47651,с. Медово
47665,с. Медово
47679,с. Медово
47682,с. Межда
47696,с. Межден
47706,с. Междени
47714,гр. Мездра
47723,с. Мездрея
47737,с. Мезек
47754,гр. Мелник
47768,с. Мелница
47771,с. Меляне
47785,с. Менгишево
47799,с. Мендово
47809,с. Теменуга
47812,с. Мененкьово
47826,с. Мерданя
47843,гр. Меричлери
47857,с. Места
47860,с. Метлика
47874,с. Метличина
47888,с. Метличина
47891,с. Метличка
47901,с. Методиево
47915,с. Методиево
47929,с. Метохия
47963,с. Мечка
47977,с. Мечка
47980,с. Мечкарево
47994,с. Мечковица
48009,с. Мечковци
48012,с. Мечкул
48026,с. Мечово
48037,с. Мещица
48043,гр. Мизия
48057,с. Мийковци
48060,с. Микре
48074,с. Миладиново
48088,с. Миладиновци
48091,с. Миладиновци
48101,с. Миладиновци
48129,с. Миланово
48132,с. Миланово
48146,с. Миле
48152,с. Милево
48163,с. Елхово
48177,с. Милевци
48194,с. Милино
48204,с. Милковица
48218,с. Милково
48235,с. Милковци
48249,с. Милкьовци
48252,с. Милославци
48266,с. Милчина лъка
48278,с. Миндя
48283,с. Миневци
48297,с. Минерални бани
48307,с. Минзухар
48324,с. Мирково
48338,с. Мировец
48341,с. Мирово
48355,с. Вратца
48369,с. Мирово
48372,с. Мирово
48386,с. Мировци
48393,с. Мировяне
48409,с. Миролюбово
48430,с. Мирчовци
48444,с. Мирянци
48458,с. Митино
48461,с. Митовска
48475,с. Митровци
48489,гр. Монтана
48492,с. Михайлово
48502,с. Михайлово
48516,с. Михайловци
48524,с. Михалич
48533,с. Михалич
48547,с. Михалково
48550,с. Михалци
48564,с. Михилци
48578,с. Михнево
48581,с. Миховци
48605,с. Мичковци
48619,гр. Царево
48622,с. Мишевско
48636,с. Мишеморков хан
48653,с. Млада гвардия
48667,с. Младежко
48670,с. Младен
48698,с. Младиново
48708,с. Младово
48711,с. Мламолово
48725,с. Млекарево
48742,с. Млечево
48756,с. Млечино
48765,с. Могила
48773,с. Могила
48787,с. Могила
48790,с. Могилец
48800,с. Могилите
48814,с. Могилица
48828,с. Могилище
48831,с. Могилово
48845,с. Могиляне
48859,с. Мокреш
48862,с. Мокреш
48876,с. Мокрище
48903,с. Момина клисура
48917,с. Момина сълза
48920,с. Момино
48934,с. Момино
48948,с. Момино село
48951,с. Момин сбор
48965,с. Моминско
48979,с. Момково
48982,с. Царичино
48996,гр. Момчилград
49000,с. Момчилово
49014,с. Момчиловци
49028,с. Морава
49031,с. Моравица
49045,с. Моравица
49059,с. Моравка
49062,с. Моровеците
49076,с. Горно Черковище
49093,с. Мортагоново
49103,с. Морянци
49117,с. Московец
49120,с. Мост
49148,с. Мостич
49151,с. Мостово
49165,с. Мочуре
49179,с. Мощанец
49182,с. Мракетинци
49196,с. Мрамор
49206,с. Мрамор
49219,с. Мрамор
49223,с. Мраморен
49237,с. Мрахори
49240,с. Мраченик
49254,с. Мрежичко
49268,с. Мрежичко
49271,с. Мръзеци
49285,с. Мугла
49299,с. Музга
49309,с. Мулдава
49312,с. Рупите
49326,с. Мурга
49334,с. Мургаш
49343,с. Мургово
49357,с. Мурено
49360,с. Мурсалево
49374,с. Муртинци
49388,с. Мусачево
49391,с. Мусачево
49401,с. Мусево
49415,с. Муселиево
49429,с. Мусина
49432,с. Мосомище
49446,с. Мустрак
49450,с. Мухово
49463,с. Муця
49477,с. Мъглен
49480,с. Мъглене
49494,гр. Мъглиж
49504,с. Мъглища
49518,с. Мъдрево
49521,с. Мъдрец
49535,с. Мъдрец
49549,с. Мъдрино
49566,с. Мърводол
49583,с. Мъртвината
49597,с. Мърчаево
49607,с. Мърчево
49624,с. Мътеница
49641,с. Малки Искър
49655,с. Малуша
49686,с. Микрево
49998,с. Малък дол
50245,гр. Момин проход
50512,с. Малко Йонково
51010,с. Навъсен
51024,с. Надарево
51038,с. Надарци
51041,с. Надежден
51055,с. Преображенци
51069,с. Найден Герово
51072,с. Найденово
51086,с. Нане
51097,с. Нановица
51127,с. Нареченски бани
51130,с. Насалевци
51158,с. Наум
51161,с. Научене
51175,с. Нацовци
51189,с. Начево
51192,с. Небеска
51202,с. Невестино
51216,с. Невестино
51233,с. Невша
51250,с. Негован
51264,с. Неговановци
51278,с. Негованци
51281,с. Негушево
51295,с. Недан
51305,с. Неделево
51319,гр. Неделино
51322,с. Неделище
51336,с. Неделкова Гращица
51343,с. Неделково
51353,с. Недоклан
51367,с. Недялковци
51370,с. Недялковци
51384,с. Недялско
51398,с. Нейково
51408,с. Нейково
51411,с. Нейкьовец
51439,с. Нейчовци
51442,с. Ненково
51456,с. Неново
51469,с. Неновци
51473,с. Неофит Бозвелиево
51487,с. Неофит Рилски
51490,с. Непразненци
51500,гр. Несебър
51514,с. Несла
51528,с. Нефела
51531,с. Нешевци
51559,с. Нивянин
51562,с. Никачковци
51584,с. Николаевка
51593,с. Николаево
51603,с. Николаево
51617,с. Николаево
51620,с. Николаево
51634,с. Николаево
51648,гр. Николаево
51651,с. Никола Козлево
51665,с. Николово
51679,с. Николово
51682,с. Николово
51696,с. Николовци
51706,с. Николчовци
51715,с. Николчовци
51723,гр. Никопол
51737,с. Никудин
51740,с. Никюп
51768,с. Нисово
51771,с. Ничовци
51785,с. Нова бяла река
51799,с. Нова Върбовка
51809,гр. Нова Загора
51812,с. Нова Камена
51826,с. Новаково
51830,с. Новаково
51843,с. Новаковци
51857,с. Нова ливада
51860,с. Нова Ловча
51874,с. Нова махала
51888,с. Нова махала
51891,с. Нова Надежда
51901,с. Нова Попина
51929,с. Новачево
51932,с. Новачене
51946,с. Новачене
51956,с. Нова Черна
51963,с. Нова Шипка
51977,с. Новград
51980,гр. Стамболийски
51994,с. Нови пазар
52009,гр. Нови пазар
52012,с. Нови хан
52026,с. Нови чифлик
52038,с. Ново Ботево
52043,с. Ново бърдо
52057,с. Новогорци
52060,с. Ново градище
52074,с. Ново Делчево
52088,с. Ново Железаре
52091,с. Ново Кономлади
52101,с. Ново Лески
52115,с. Ново Оряхово
52129,с. Ново Паничарево
52132,с. Новосел
52146,с. Новоселец
52153,с. Новоселище
52177,с. Ново село
52180,с. Ново село
52194,с. Ново село
52218,гр. Априлци
52221,с. Ново село
52235,с. Ново село
52249,с. Ново село
52252,с. Ново село
52279,с. Константиново
52283,с. Новоселци
52297,с. Новоселяне
52307,с. Ново Ходжово
52310,с. Ново Янково
52324,с. Ноевци
52338,с. Ножарево
52341,с. Ножарово
52355,с. Ножерите
52369,с. Носеите
52372,с. Ночево
52386,с. Нюшковци
52400,с. Николичевци
53014,с. Обединение
53031,с. Обел
53045,гр. Обзор
53059,с. Обидим
53062,с. Обител
53076,с. Обичник
53089,с. Обнова
53093,с. Оборище
53103,с. Оборище
53117,с. Обретеник
53120,с. Оброчище
53134,с. Обручище
53148,с. Овен
53151,с. Овощарци
53165,с. Овощна
53179,с. Овощник
53182,с. Овчага
53196,с. Овча могила
53206,с. Овчари
53210,с. Овчарово
53223,с. Овчарово
53237,с. Овчарово
53240,с. Овчарово
53254,с. Овчарци
53268,с. Овчарци
53271,с. Овчево
53285,с. Овчеполци
53299,с. Овчи кладенец
53309,с. Оглед
53312,с. Огнен
53326,с. Огняново
53335,с. Огняново
53343,с. Огняново
53357,с. Огняново
53374,с. Огоя
53388,с. Оградна
53391,с. Огражден
53401,с. Одоровци
53415,с. Одраница
53429,с. Одринци
53432,с. Одринци
53446,с. Одърне
53450,с. Одърци
53463,с. Озърновци
53477,с. Околиите
53480,с. Окоп
53494,с. Окорш
53504,с. Оман
53518,с. Омарчево
53521,с. Омарчево
53535,гр. Омуртаг
53549,с. Оногур
53552,гр. Опака
53576,с. Опан
53583,с. Опанец
53597,с. Опанец
53607,с. Опицвет
53610,с. Оплетня
53624,с. Опълченец
53638,с. Опълченско
53641,с. Орач
53655,с. Ореховица
53669,с. Орехово
53672,с. Ореш
53691,с. Орешак
53707,с. Орешак
53713,с. Орешари
53727,с. Ореше
53730,с. Орешене
53744,с. Орешене
53758,с. Орешец
53761,с. Орешец
53775,с. Орешец
53789,с. Орешино
53792,с. Орешец
53802,с. Орешник
53816,с. Орешница
53822,с. Оризаре
53833,с. Оризари
53847,с. Оризари
53850,с. Оризово
53878,с. Орлица
53881,с. Орлова могила
53895,с. Орлов дол
53905,с. Орловец
53919,с. Орлово
53936,с. Орлово
53948,с. Орловци
53953,с. Орляк
53967,с. Орляне
53970,с. Орсоя
53984,с. Орлинци
53998,с. Орцево
54002,с. Оряховец
54016,с. Оряховица
54020,гр. Оряхово
54033,с. Оряхово
54047,с. Оселна
54050,с. Оселна
54064,с. Осен
54078,с. Осен
54081,с. Осен
54095,с. Осенарите
54105,с. Осенец
54119,с. Осеновец
54122,с. Осеновлаг
54136,с. Осеново
54145,с. Осеново
54153,с. Осетеново
54170,с. Осиковица
54184,с. Осиково
54198,с. Осиково
54208,с. Осиково
54211,с. Осиковска Лакавица
54225,с. Осина
54242,с. Осларка
54256,с. Ослен Криводол
54260,с. Рибарци
54273,с. Осмар
54287,с. Осоица
54300,с. Остра могила
54314,с. Остра могила
54345,с. Острец
54359,с. Остри пазлак
54362,с. Острица
54376,с. Острица
54386,с. Остров
54393,с. Островец
54403,с. Островица
54417,с. Острово
54420,с. Островче
54434,с. Острокапци
54448,с. Остър камък
54451,с. Отец Кирилово
54465,с. Отец Паисиево
54479,с. Охлювец
54482,с. Оходен
54496,с. Охрид
54506,с. Очиндол
54517,с. Ошане
54523,с. Ошаните
54537,с. Ощава
54554,с. Очуша
54821,с. Орех
55018,с. Павел
55021,гр. Павел баня
55035,с. Павелско
55049,с. Павлевци
55052,гр. Павликени
55070,с. Паволче
55083,с. Падала
55097,с. Падало
55107,с. Падеш
55110,с. Падина
55124,с. Падина
55138,с. Падина
55141,с. Падине
55155,гр. Пазарджик
55169,с. Пазарци
55186,с. Паисиево
55196,с. Паисий
55201,с. Пайдушко
55213,с. Паламарца
55227,с. Палат
55230,с. Палатово
55244,с. Палаузово
55258,с. Палилула
55261,с. Палици
55275,с. Памидово
55289,с. Памукчии
55292,с. Памукчии
55302,гр. Панагюрище
55316,с. Панайот Волово
55327,с. Панайот Хитово
55333,с. Панаретовци
55350,с. Паницово
55364,с. Паничарево
55378,с. Паничери
55381,с. Паничино
55395,с. Паничково
55405,с. Пановци
55419,с. Панчарево
55422,с. Панчево
55436,с. Папрат
55442,с. Папратлива
55453,с. Парамун
55467,с. Парил
55470,с. Партизани
55484,с. Партизанин
55498,с. Парчовци
55508,с. Паскалевец
55511,с. Паскалево
55525,с. Паспал
55539,с. Пастра
55542,с. Пастух
55556,с. Паталеница
55568,с. Патица
55573,с. Патреш
55587,с. Патрешко
55590,с. Патриарх Евтимово
55600,с. Пауново
55614,с. Пашинци
55628,с. Пашкул
55631,с. Пашови
55645,с. Пашово
55662,с. Певец
55676,с. Певците
55693,с. Пейковци
55703,с. Пейна
55717,с. Пейовци
55720,с. Пейчиново
55734,с. Пелатиково
55748,с. Плевун
55751,с. Пелин
55765,с. Пелишат
55782,гр. Искър
55796,с. Пенковци
55814,с. Пенкьовци
55823,с. Пеньово
55837,с. Пепелина
55840,с. Пепелище
55868,с. Периловец
55871,гр. Перник
55885,с. Перперек
55899,с. Перуника
55909,гр. Перущица
55912,с. Песнопой
55926,с. Песнопой
55930,с. Песочница
55960,с. Петелово
55988,с. Пет кладенци
55991,с. Петково
56006,с. Петково
56011,с. Петковци
56023,с. Петковци
56037,с. Петко Славейков
56040,с. Петлешково
56054,с. Петлино
56068,с. Пет могили
56071,с. Пет могили
56085,с. Петокладенци
56099,с. Петревене
56109,с. Петрелик
56112,с. Петрино
56126,гр. Петрич
56137,с. Петрич
56143,с. Петров дол
56157,с. Петров дол
56174,с. Петрово
56188,с. Петрово
56191,с. Петровци
56201,с. Петърница
56215,с. Петърч
56229,с. Пецовци
56232,с. Печеница
56246,с. Печинска
56252,с. Пешаково
56277,гр. Пещера
56280,с. Пещера
56294,с. Пещера
56304,с. Генчовци
56318,с. Пещерна
56321,с. Пещерско
56335,с. Буково
56349,с. Пиперево
56352,с. Пиперица
56366,с. Пиперково
56378,с. Пиперков чифлик
56383,с. Пирамидата
56397,с. Пиргово
56407,гр. Пирдоп
56410,с. Пирин
56424,с. Пиринец
56438,с. Пирне
56441,с. Писанец
56455,с. Писаница
56472,с. Писарево
56486,с. Писарево
56493,с. Писарово
56509,с. Писарово
56513,с. Писменово
56527,с. Питово
56544,с. Пишурка
56558,с. Пищане
56561,с. Пищигово
56575,с. Пиявец
56589,с. Плазище
56602,с. Плаково
56616,с. Плакудер
56624,с. Плана
56633,с. Планинец
56647,с. Планиница
56650,с. Планиница
56664,с. Планиново
56678,с. Планинци
56681,с. Планинци
56695,с. Плачидол
56705,с. Плачка
56719,гр. Плачковци
56722,гр. Плевен
56736,с. Пленимир
56740,с. Плетена
56753,с. Плешивец
56767,с. Плешинци
56770,гр. Плиска
56784,гр. Пловдив
56798,с. Пловдивци
56808,с. Пловка
56811,с. Плодовитово
56825,с. Плоска могила
56839,с. Плоски
56842,с. Плъзище
56856,с. Плъстина
56865,с. Победа
56873,с. Победа
56887,с. Побит камък
56890,с. Побит камък
56900,с. Побък
56914,с. Повалиръж
56928,с. Повет
56945,с. Подайва
56959,с. Подвис
56962,с. Подвис
56976,с. Подвръх
56980,с. Подгоре
56993,с. Подгорие
57008,с. Подгорица
57011,с. Подгумер
57025,с. Подем
57039,с. Подкова
57042,с. Подкрепа
57056,с. Подлес
57062,с. Подрумче
57073,с. Подслон
57087,с. Подслон
57090,с. Пожарево
57100,с. Пожарево
57114,с. Пожерник
57128,с. Поибрене
57131,с. Покрайна
57145,с. Покрован
57159,с. Покровник
57162,с. Полена
57176,с. Поленица
57188,с. Полетинци
57193,с. Полетковци
57203,с. Полето
57217,с. Поликраище
57234,с. Полковник Дяково
57248,с. Полковник Желязово
57251,с. Полковник Ламбриново
57265,с. Полковник Савово
57279,с. Полковник Свещарово
57282,с. Полковник Серафимово
57296,с. Полковник Таслаково
57306,с. Полковник Чолаково
57319,с. Полска Скакавица
57323,с. Полски Градец
57337,с. Полски извор
57340,с. Полски Сеновец
57354,гр. Полски Тръмбеш
57368,с. Полско Косово
57371,с. Полско Пъдарево
57385,с. Поляна
57399,с. Поляна
57409,с. Поляна
57412,с. Полянец
57426,с. Поляново
57434,с. Поляново
57443,с. Полянци
57457,с. Поляците
57474,с. Помеждин
57488,с. Помен
57491,гр. Поморие
57501,с. Помощица
57515,с. Помощник
57529,с. Понор
57532,с. Попари
57546,с. Попгергевци
57550,с. Попгригорово
57563,с. Попгруево
57577,с. Попина
57580,с. Попинци
57594,с. Попица
57604,с. Попкралево
57618,с. Поповец
57621,с. Поповица
57635,с. Попович
57649,гр. Попово
57652,с. Попово
57666,с. Поповци
57675,с. Поповци
57683,с. Поповци
57697,с. Поповяне
57707,с. Попрайковци
57710,с. Попрелка
57724,с. Попрусаново
57738,с. Попрусевци
57741,с. Попска
57755,с. Попска
57769,с. Попско
57772,гр. Пордим
57790,с. Порой
57806,с. Поройна
57813,с. Поройно
57827,с. Поройно
57830,с. Пороминово
57844,с. Портитовци
57858,с. Поручик Кърджиево
57861,с. Поручик Чунчево
57875,с. Посабина
57889,с. Посев
57892,с. Постник
57916,с. Потока
57921,с. Потоп
57933,с. Поточарка
57947,с. Поточе
57950,с. Поточница
57964,с. Поцърненци
57981,с. Правда
57995,с. Правда
58003,с. Правдино
58013,с. Правдолюб
58027,с. Правенци
58030,гр. Правец
58044,с. Правешка Лакавица
58058,с. Правище
58061,с. Право бърдо
58075,с. Православ
58089,с. Православен
58092,с. Праужда
58102,с. Прахали
58116,с. Превала
58129,с. Преколница
58133,с. Прекръсте
58147,с. Прелез
58150,с. Прелом
58178,с. Пресека
58181,с. Преселенци
58195,с. Преселец
58205,с. Преселка
58219,с. Пресиян
58222,гр. Велики Преслав
58236,с. Преславен
58244,с. Преславец
58253,с. Преславци
58267,с. Преспа
58270,с. Преспа
58284,с. Престой
58298,с. Пресяк
58308,с. Пресяка
58311,с. Прибой
58325,с. Прилеп
58339,с. Прилеп
58342,с. Прилепци
58356,гр. Приморско
58360,с. Приморци
58373,с. Припек
58387,с. Припек
58390,с. Генерал Тодоров
58400,с. Присад
58414,с. Присад
58428,с. Присадец
58431,с. Приселци
58445,с. Приселци
58459,с. Присово
58476,с. Присойна
58485,с. Пристое
58493,с. Пробуда
58503,гр. Провадия
58517,с. Проглед
58520,с. Продановци
58548,с. Продановци
58551,с. Проданча
58579,с. Пролаз
58582,с. Пролазница
58596,с. Пролез
58606,с. Пролеша
58616,с. Пролом
58623,с. Пропаст
58637,с. Просена
58640,с. Просеник
58654,с. Просечен
58668,с. Просторно
58671,с. Протопопинци
58685,с. Професор Златарски
58699,с. Професор Иширково
58709,с. Прохлада
58712,с. Проход
58726,с. Прохорово
58731,с. Пряпорец
58743,с. Пряпорец
58757,с. Птичар
58774,с. Птичево
58788,с. Пудрия
58791,с. Пушево
58801,с. Пчела
58815,с. Пчелари
58829,с. Пчеларово
58832,с. Пчеларово
58857,с. Пчелин
58863,с. Пчелин
58877,с. Пчелина
58880,с. Пчелино
58894,с. Пчелиново
58918,с. Пчелище
58921,с. Пчелник
58935,с. Пчелник
58949,с. Пчелно
58952,с. Пшеничево
58966,с. Пъдарево
58972,с. Пъдарино
58983,с. Пъдарско
58997,с. Пъдарци
59015,с. Пънчево
59029,с. Първан
59032,с. Първенец
59046,с. Първенец
59054,с. Първенци
59063,с. Първица
59077,с. Първомай
59080,гр. Първомай
59094,с. Първомайци
59104,с. Пържиграх
59118,с. Пърличево
59121,с. Пъровци
59135,с. Пъртевци
59152,с. Пърша
59166,с. Пъстрен
59170,с. Пъстрово
59183,с. Пъстрогор
59197,с. Пъстроок
59207,с. Пътниково
59210,с. Пясъчево
59224,с. Побит камък
59300,с. Продановци
59313,с. Планинско
59327,с. Поток
59330,с. Палатик
59344,с. Пресока
59358,с. Паничище
59361,с. Прогрес
59375,с. Панагюрски колонии
59402,с. Полковник Минково
59416,с. Пороище
61011,с. Рабиша
61025,с. Рабово
61039,с. Раброво
61042,с. Равадиново
61056,с. Равда
61063,с. Равен
61073,с. Равна
61090,с. Равна
61100,с. Равна
61114,с. Равна гора
61128,с. Равна гора
61131,с. Равна гора
61145,с. Равнец
61159,с. Равнец
61162,с. Равнил
61176,с. Равнища
61189,с. Равнище
61193,с. Равнината
61203,с. Равно
61217,с. Равново
61220,с. Равногор
61234,с. Равно нивище
61248,с. Равно поле
61251,с. Равно село
61265,с. Радан войвода
61279,с. Раданово
61296,с. Раданчето
61306,с. Радево
61310,с. Радево
61323,с. Радевци
61340,с. Радецки
61354,с. Радибош
61368,с. Радиево
61371,с. Радилово
61385,с. Радинград
61409,с. Радино
61412,с. Радиново
61426,с. Радишево
61435,с. Радковци
61443,с. Радко Димитриево
61457,с. Радловци
61460,гр. Раднево
61488,с. Радовене
61491,с. Радовец
61501,с. Радово
61515,с. Радовци
61529,с. Радовци
61546,с. Радоевци
61563,с. Радойново
61577,гр. Радомир
61580,с. Радомирци
61594,с. Радотина
61604,с. Радуил
61618,с. Радуй
