postal_code,location,manuplicity,admin_center
6898,МАЛКОЧ,КИРКОВО,КЪРДЖАЛИ
1362,МАЛО БУЧИНО,район ОВЧА КУПЕЛ,СОФИЯ
4450,МАЛО КОНАРЕ,ПАЗАРДЖИК,ПАЗАРДЖИК
4183,МАЛО КРУШЕВО,ХИСАРЯ,ПЛОВДИВ
2205,МАЛО МАЛОВО,ДРАГОМАН,СОФИЯ
3078,МАЛО ПЕЩЕНЕ,ВРАЦА,ВРАЦА
2636,МАЛО СЕЛО,БОБОВ ДОЛ,КЮСТЕНДИЛ
7978,МАЛОГРАДЕЦ,АНТОНОВО,ТЪРГОВИЩЕ
9871,МАЛОМИР,ВЪРБИЦА,ШУМЕН
8650,МАЛОМИР,ТУНДЖА,ЯМБОЛ
8737,МАЛОМИРОВО,ЕЛХОВО,ЯМБОЛ
3255,МАЛОРАД,БОРОВАН,ВРАЦА
5304,МАЛУША,ГАБРОВО,ГАБРОВО
5917,МАЛЧИКА,ЛЕВСКИ,ПЛЕВЕН
5050,МАЛЧОВЦИ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
5367,МАЛЧОВЦИ,ТРЯВНА,ГАБРОВО
6935,МАЛЪК ДЕВEСИЛ,КРУМОВГРАД,КЪРДЖАЛИ
6245,МАЛЪК ДОЛ,БРАТЯ ДАСКАЛОВИ,СТАРА ЗАГОРА
6394,МАЛЪК ИЗВОР,СТАМБОЛОВО,ХАСКОВО
5734,МАЛЪК ИЗВОР,ЯБЛАНИЦА,ЛОВЕЧ
8742,МАЛЪК МАНАСТИР,ЕЛХОВО,ЯМБОЛ
7429,МАЛЪК ПОРОВЕЦ,ИСПЕРИХ,РАЗГРАД
7620,МАЛЪК ПРЕСЛАВЕЦ,ГЛАВИНИЦА,СИЛИСТРА
4194,МАЛЪК ЧАРДАК,СЪЕДИНЕНИЕ,ПЛОВДИВ
8743,МАМАРЧЕВО,БОЛЯРОВО,ЯМБОЛ
2168,МАНАСЕЛСКА РЕКА,ПРАВЕЦ,СОФИЯ
4245,МАНАСТИР,ЛЪКИ,ПЛОВДИВ
9224,МАНАСТИР,ПРОВАДИЯ,ВАРНА
6390,МАНАСТИР,ХАСКОВО,ХАСКОВО
7856,МАНАСТИРИЦА,ПОПОВО,ТЪРГОВИЩЕ
2288,МАНАСТИРИЩЕ,СВОГЕ,СОФИЯ
3354,МАНАСТИРИЩЕ,ХАЙРЕДИН,ВРАЦА
7285,МАНАСТИРСКО,ЛОЗНИЦА,РАЗГРАД
7292,МАНАСТИРЦИ,ЛОЗНИЦА,РАЗГРАД
6357,МАНДРА,ХАСКОВО,ХАСКОВО
6585,МАНДРИЦА,ИВАЙЛОВГРАД,ХАСКОВО
5363,МАНЕВЦИ,ТРЯВНА,ГАБРОВО
4137,МАНОЛЕ,МАРИЦА,ПЛОВДИВ
8453,МАНОЛИЧ,СУНГУРЛАРЕ,БУРГАС
6152,МАНОЛОВО,ПАВЕЛ БАНЯ,СТАРА ЗАГОРА
4138,МАНОЛСКО КОНАРЕ,МАРИЦА,ПЛОВДИВ
5392,МАНОЯ,ДРЯНОВО,ГАБРОВО
7967,МАНУШЕВЦИ,АНТОНОВО,ТЪРГОВИЩЕ
6800,МАНЧЕВО,МОМЧИЛГРАД,КЪРДЖАЛИ
5070,МАРАФЕЛЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
9745,МАРАШ,ШУМЕН,ШУМЕН
5035,МАРГОВЦИ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
2870,МАРИКОСТИНОВО,ПЕТРИЧ,БЛАГОЕВГРАД
8154,МАРИНКА,БУРГАС,БУРГАС
4365,МАРИНО ПОЛЕ,КАРЛОВО,ПЛОВДИВ
2867,МАРИНО ПОЛЕ,ПЕТРИЧ,БЛАГОЕВГРАД
5097,МАРИНОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5445,МАРИНОВЦИ,СЕВЛИЕВО,ГАБРОВО
2044,МАРИЦА,САМОКОВ,СОФИЯ
6247,МАРКОВО,БРАТЯ ДАСКАЛОВИ,СТАРА ЗАГОРА
9973,МАРКОВО,КАСПИЧАН,ШУМЕН
4108,МАРКОВО,РОДОПИ,ПЛОВДИВ
3133,МАРКОВО РАВНИЩЕ,РОМАН,ВРАЦА
7058,МАРТЕН,РУСЕ,РУСЕ
6745,МАРТИНО,КЪРДЖАЛИ,КЪРДЖАЛИ
3459,МАРТИНОВО,ЧИПРОВЦИ,МОНТАНА
2725,МАРУЛЕВО,БЛАГОЕВГРАД,БЛАГОЕВГРАД
5360,МАРУЦЕКОВЦИ,ТРЯВНА,ГАБРОВО
2949,МАРЧЕВО,ГЪРМЕН,БЛАГОЕВГРАД
7869,МАРЧИНО,ПОПОВО,ТЪРГОВИЩЕ
5084,МАРЯН,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5198,МАСЛАРЕВО,ПОЛСКИ ТРЪМБЕШ,ВЕЛИКО ТЪРНОВО
6388,МАСЛИНОВО,ХАСКОВО,ХАСКОВО
5351,МАТЕШОВЦИ,ТРЯВНА,ГАБРОВО
6535,МАТОЧИНА,СВИЛЕНГРАД,ХАСКОВО
2849,МАХАЛАТА,СТРУМЯНИ,БЛАГОЕВГРАД
5081,МАХАЛНИЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
6276,МАЦА,РАДНЕВО,СТАРА ЗАГОРА
8987,МЕДВЕН,КОТЕЛ,СЛИВЕН
6865,МЕДЕВЦИ,КИРКОВО,КЪРДЖАЛИ
6598,МЕДЕН БУК,ИВАЙЛОВГРАД,ХАСКОВО
8639,МЕДЕН КЛАДЕНЕЦ,ТУНДЖА,ЯМБОЛ
4637,МЕДЕНИ ПОЛЯНИ,ВЕЛИНГРАД,ПАЗАРДЖИК
3845,МЕДЕШЕВЦИ,ГРАМАДА,ВИДИН
3670,МЕДКОВЕЦ,МЕДКОВЕЦ,МОНТАНА
6294,МЕДНИКАРОВО,ГЪЛЪБОВО,СТАРА ЗАГОРА
7319,МЕДОВЕНЕ,КУБРАТ,РАЗГРАД
9238,МЕДОВЕЦ,ДЪЛГОПОЛ,ВАРНА
7863,МЕДОВИНА,ПОПОВО,ТЪРГОВИЩЕ
3947,МЕДОВНИЦА,ДИМОВО,ВИДИН
6235,МЕДОВО,БРАТЯ ДАСКАЛОВИ,СТАРА ЗАГОРА
9388,МЕДОВО,ДОБРИЧ,ДОБРИЧ
8214,МЕДОВО,ПОМОРИЕ,БУРГАС
8644,МЕЖДА,ТУНДЖА,ЯМБОЛ
7672,МЕЖДЕН,ДУЛОВО,СИЛИСТРА
5343,МЕЖДЕНИ,ГАБРОВО,ГАБРОВО
3100,МЕЗДРА,МЕЗДРА,ВРАЦА
3515,МЕЗДРЕЯ,БЕРКОВИЦА,МОНТАНА
6521,МЕЗЕК,СВИЛЕНГРАД,ХАСКОВО
2820,МЕЛНИК,САНДАНСКИ,БЛАГОЕВГРАД
8755,МЕЛНИЦА,ЕЛХОВО,ЯМБОЛ
3472,МЕЛЯНЕ,ГЕОРГИ ДАМЯНОВО,МОНТАНА
9885,МЕНГИШЕВО,ВЪРБИЦА,ШУМЕН
2893,МЕНДОВО,ПЕТРИЧ,БЛАГОЕВГРАД
4482,МЕНЕНКЬОВО,БЕЛОВО,ПАЗАРДЖИК
5147,МЕРДАНЯ,ЛЯСКОВЕЦ,ВЕЛИКО ТЪРНОВО
6430,МЕРИЧЛЕРИ,ДИМИТРОВГРАД,ХАСКОВО
2772,МЕСТА,БАНСКО,БЛАГОЕВГРАД
6938,МЕТЛИКА,КРУМОВГРАД,КЪРДЖАЛИ
9291,МЕТЛИЧИНА,ВЪЛЧИ ДОЛ,ВАРНА
6873,МЕТЛИЧИНА,КИРКОВО,КЪРДЖАЛИ
6880,МЕТЛИЧКА,КИРКОВО,КЪРДЖАЛИ
9867,МЕТОДИЕВО,ВЪРБИЦА,ШУМЕН
9375,МЕТОДИЕВО,ДОБРИЧ,ДОБРИЧ
2556,МЕТОХИЯ,ТРЕКЛЯНО,КЮСТЕНДИЛ
7091,МЕЧКА,ИВАНОВО,РУСЕ
5843,МЕЧКА,ПЛЕВЕН,ПЛЕВЕН
8868,МЕЧКАРЕВО,СЛИВЕН,СЛИВЕН
5307,МЕЧКОВИЦА,ГАБРОВО,ГАБРОВО
2060,МЕЧКОВЦИ,ИХТИМАН,СОФИЯ
2754,МЕЧКУЛ,СИМИТЛИ,БЛАГОЕВГРАД
7997,МЕЧОВО,АНТОНОВО,ТЪРГОВИЩЕ
2353,МЕЩИЦА,ПЕРНИК,ПЕРНИК
3330,МИЗИЯ,МИЗИЯ,ВРАЦА
5098,МИЙКОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5572,МИКРЕ,УГЪРЧИН,ЛОВЕЧ
2826,МИКРЕВО,СТРУМЯНИ,БЛАГОЕВГРАД
6660,МИЛАДИНОВО,КЪРДЖАЛИ,КЪРДЖАЛИ
9431,МИЛАДИНОВЦИ,ДОБРИЧ,ДОБРИЧ
8657,МИЛАДИНОВЦИ,ТУНДЖА,ЯМБОЛ
7787,МИЛАДИНОВЦИ,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
9859,МИЛАНОВО,ВЕЛИКИ ПРЕСЛАВ,ШУМЕН
2280,МИЛАНОВО,СВОГЕ,СОФИЯ
4921,МИЛЕ,МАДАН,СМОЛЯН
4131,МИЛЕВО,САДОВО,ПЛОВДИВ
5350,МИЛЕВЦИ,ТРЯВНА,ГАБРОВО
5627,МИЛЕНЧА,ТРОЯН,ЛОВЕЧ
7984,МИЛИНО,АНТОНОВО,ТЪРГОВИЩЕ
5968,МИЛКОВИЦА,ГУЛЯНЦИ,ПЛЕВЕН
4779,МИЛКОВО,СМОЛЯН,СМОЛЯН
5345,МИЛКОВЦИ,ГАБРОВО,ГАБРОВО
2475,МИЛКЬОВЦИ,ТРЪН,ПЕРНИК
2478,МИЛОСЛАВЦИ,ТРЪН,ПЕРНИК
3846,МИЛЧИНА ЛЪКА,ГРАМАДА,ВИДИН
2220,МИНА БОЛШЕВИК,ДРАГОМАН,СОФИЯ
8115,МИНА ЧЕРНО МОРЕ,БУРГАС,БУРГАС
5044,МИНДЯ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
5083,МИНЕВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
6343,МИНЕРАЛНИ БАНИ,МИНЕРАЛНИ БАНИ,ХАСКОВО
6665,МИНЗУХАР,ЧЕРНООЧЕНЕ,КЪРДЖАЛИ
5735,МИРИОВЕЦ,ЯБЛАНИЦА,ЛОВЕЧ
2086,МИРКОВО,МИРКОВО,СОФИЯ
7751,МИРОВЕЦ,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
6255,МИРОВО,БРАТЯ ДАСКАЛОВИ,СТАРА ЗАГОРА
2059,МИРОВО,ИХТИМАН,СОФИЯ
5158,МИРОВО,СТРАЖИЦА,ВЕЛИКО ТЪРНОВО
9921,МИРОВЦИ,НОВИ ПАЗАР,ШУМЕН
1289,МИРОВЯНЕ,район НОВИ ИСКЪР,СОФИЯ
8119,МИРОЛЮБОВО,БУРГАС,БУРГАС
5094,МИРЧОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
4443,МИРЯНЦИ,ПАЗАРДЖИК,ПАЗАРДЖИК
2857,МИТИНО,ПЕТРИЧ,БЛАГОЕВГРАД
4909,МИТОВСКА,МАДАН,СМОЛЯН
3464,МИТРОВЦИ,ЧИПРОВЦИ,МОНТАНА
6051,МИХАЙЛОВО,СТАРА ЗАГОРА,СТАРА ЗАГОРА
3355,МИХАЙЛОВО,ХАЙРЕДИН,ВРАЦА
5347,МИХАЙЛОВЦИ,ГАБРОВО,ГАБРОВО
9284,МИХАЛИЧ,ВЪЛЧИ ДОЛ,ВАРНА
6537,МИХАЛИЧ,СВИЛЕНГРАД,ХАСКОВО
4820,МИХАЛКОВО,ДЕВИН,СМОЛЯН
5248,МИХАЛЦИ,ПАВЛИКЕНИ,ВЕЛИКО ТЪРНОВО
4361,МИХИЛЦИ,ХИСАРЯ,ПЛОВДИВ
2862,МИХНЕВО,ПЕТРИЧ,БЛАГОЕВГРАД
5365,МИХОВЦИ,ТРЯВНА,ГАБРОВО
5343,МИЧКОВЦИ,ГАБРОВО,ГАБРОВО
6840,МИШЕВСКО,ДЖЕБЕЛ,КЪРДЖАЛИ
5035,МИШЕМОРКОВ ХАН,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
5767,МИШКАРЕТЕ,ЯБЛАНИЦА,ЛОВЕЧ
9228,МЛАДА ГВАРДИЯ,ВЕТРИНО,ВАРНА
8173,МЛАДЕЖКО,МАЛКО ТЪРНОВО,БУРГАС
5428,МЛАДЕН,СЕВЛИЕВО,ГАБРОВО
6531,МЛАДИНОВО,СВИЛЕНГРАД,ХАСКОВО
8886,МЛАДОВО,СЛИВЕН,СЛИВЕН
2654,МЛАМОЛОВО,БОБОВ ДОЛ,КЮСТЕНДИЛ
8960,МЛЕКАРЕВО,НОВА ЗАГОРА,СЛИВЕН
5441,МЛЕЧЕВО,СЕВЛИЕВО,ГАБРОВО
6781,МЛЕЧИНО,АРДИНО,КЪРДЖАЛИ
9932,МОГИЛА,КАСПИЧАН,ШУМЕН
6052,МОГИЛА,СТАРА ЗАГОРА,СТАРА ЗАГОРА
8627,МОГИЛА,ТУНДЖА,ЯМБОЛ
7943,МОГИЛЕЦ,ОМУРТАГ,ТЪРГОВИЩЕ
7165,МОГИЛИНО,ДВЕ МОГИЛИ,РУСЕ
5350,МОГИЛИТЕ,ТРЯВНА,ГАБРОВО
4761,МОГИЛИЦА,СМОЛЯН,СМОЛЯН
9665,МОГИЛИЩЕ,КАВАРНА,ДОБРИЧ
6239,МОГИЛОВО,ЧИРПАН,СТАРА ЗАГОРА
6867,МОГИЛЯНЕ,КИРКОВО,КЪРДЖАЛИ
6840,МОДРЕН,ДЖЕБЕЛ,КЪРДЖАЛИ
8994,МОКРЕН,КОТЕЛ,СЛИВЕН
9861,МОКРЕШ,ВЕЛИКИ ПРЕСЛАВ,ШУМЕН
3647,МОКРЕШ,ВЪЛЧЕДРЪМ,МОНТАНА
4408,МОКРИЩЕ,ПАЗАРДЖИК,ПАЗАРДЖИК
2035,МОМИН ПРОХОД,КОСТЕНЕЦ,СОФИЯ
5067,МОМИН СБОР,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
4468,МОМИНА КЛИСУРА,БЕЛОВО,ПАЗАРДЖИК
6830,МОМИНА СЪЛЗА,МОМЧИЛГРАД,КЪРДЖАЛИ
8320,МОМИНА ЦЪРКВА,СРЕДЕЦ,БУРГАС
7706,МОМИНО,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
6387,МОМИНО,ХАСКОВО,ХАСКОВО
4143,МОМИНО СЕЛО,РАКОВСКИ,ПЛОВДИВ
4118,МОМИНСКО,САДОВО,ПЛОВДИВ
6542,МОМКОВО,СВИЛЕНГРАД,ХАСКОВО
6800,МОМЧИЛГРАД,МОМЧИЛГРАД,КЪРДЖАЛИ
9221,МОМЧИЛОВО,ВЕТРИНО,ВАРНА
4750,МОМЧИЛОВЦИ,СМОЛЯН,СМОЛЯН
3400,МОНТАНА,,МОНТАНА
5291,МОРАВА,СВИЩОВ,ВЕЛИКО ТЪРНОВО
7974,МОРАВИЦА,АНТОНОВО,ТЪРГОВИЩЕ
3145,МОРАВИЦА,МЕЗДРА,ВРАЦА
7992,МОРАВКА,АНТОНОВО,ТЪРГОВИЩЕ
5304,МОРОВЕЦИТЕ,ГАБРОВО,ГАБРОВО
7248,МОРТАГОНОВО,РАЗГРАД,РАЗГРАД
6959,МОРЯНЦИ,КРУМОВГРАД,КЪРДЖАЛИ
4333,МОСКОВЕЦ,КАРЛОВО,ПЛОВДИВ
6670,МОСТ,КЪРДЖАЛИ,КЪРДЖАЛИ
9878,МОСТИЧ,ВЕЛИКИ ПРЕСЛАВ,ШУМЕН
4257,МОСТОВО,АСЕНОВГРАД,ПЛОВДИВ
4978,МОЧУРЕ,РУДОЗЕМ,СМОЛЯН
2729,МОЩАНЕЦ,БЛАГОЕВГРАД,БЛАГОЕВГРАД
2477,МРАКЕТИНЦИ,ТРЪН,ПЕРНИК
1261,МРАМОР,район НОВИ ИСКЪР,СОФИЯ
6562,МРАМОР,ТОПОЛОВГРАД,ХАСКОВО
2487,МРАМОР,ТРЪН,ПЕРНИК
3054,МРАМОРЕН,ВРАЦА,ВРАЦА
5345,МРАХОРИ,ГАБРОВО,ГАБРОВО
4362,МРАЧЕНИК,КАРЛОВО,ПЛОВДИВ
6845,МРЕЖИЧКО,ДЖЕБЕЛ,КЪРДЖАЛИ
8538,МРЕЖИЧКО,РУЕН,БУРГАС
5367,МРЪЗЕЦИ,ТРЯВНА,ГАБРОВО
4716,МУГЛА,СМОЛЯН,СМОЛЯН
5333,МУЗГА,ГАБРОВО,ГАБРОВО
4249,МУЛДАВА,АСЕНОВГРАД,ПЛОВДИВ
6725,МУРГА,ЧЕРНООЧЕНЕ,КЪРДЖАЛИ
2247,МУРГАШ,ГОДЕЧ,СОФИЯ
6679,МУРГОВО,КЪРДЖАЛИ,КЪРДЖАЛИ
2437,МУРЕНО,ЗЕМЕН,ПЕРНИК
2623,МУРСАЛЕВО,КОЧЕРИНОВО,КЮСТЕНДИЛ
2382,МУРТИНЦИ,БРЕЗНИК,ПЕРНИК
6284,МУСАЧЕВО,ГЪЛЪБОВО,СТАРА ЗАГОРА
2139,МУСАЧЕВО,ЕЛИН ПЕЛИН,СОФИЯ
6774,МУСЕВО,АРДИНО,КЪРДЖАЛИ
5963,МУСЕЛИЕВО,НИКОПОЛ,ПЛЕВЕН
5247,МУСИНА,ПАВЛИКЕНИ,ВЕЛИКО ТЪРНОВО
2920,МУСОМИЩА,ГОЦЕ ДЕЛЧЕВ,БЛАГОЕВГРАД
6527,МУСТРАК,СВИЛЕНГРАД,ХАСКОВО
2061,МУХОВО,ИХТИМАН,СОФИЯ
5370,МУЦЯ,ДРЯНОВО,ГАБРОВО
8523,МЪГЛЕН,АЙТОС,БУРГАС
6865,МЪГЛЕНЕ,КИРКОВО,КЪРДЖАЛИ
6180,МЪГЛИЖ,МЪГЛИЖ,СТАРА ЗАГОРА
4910,МЪГЛИЩА,МАДАН,СМОЛЯН
7323,МЪДРЕВО,КУБРАТ,РАЗГРАД
6292,МЪДРЕЦ,ГЪЛЪБОВО,СТАРА ЗАГОРА
6674,МЪДРЕЦ,КЪРДЖАЛИ,КЪРДЖАЛИ
8444,МЪДРИНО,КАРНОБАТ,БУРГАС
2595,МЪРВОДОЛ,НЕВЕСТИНО,КЮСТЕНДИЛ
4996,МЪРЗЯН,ЗЛАТОГРАД,СМОЛЯН
5094,МЪРТВИНАТА,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
1696,МЪРЧАЕВО,район ВИТОША,СОФИЯ
3443,МЪРЧЕВО,БОЙЧИНОВЦИ,МОНТАНА
4176,МЪТЕНИЦА,ХИСАРЯ,ПЛОВДИВ
6497,НАВЪСЕН,СИМЕОНОВГРАД,ХАСКОВО
7740,НАДАРЕВО,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
4758,НАДАРЦИ,СМОЛЯН,СМОЛЯН
6459,НАДЕЖДЕН,ХАРМАНЛИ,ХАСКОВО
4185,НАЙДЕН ГЕРОВО,СЪЕДИНЕНИЕ,ПЛОВДИВ
6224,НАЙДЕНОВО,БРАТЯ ДАСКАЛОВИ,СТАРА ЗАГОРА
6800,НАНЕ,КИРКОВО,КЪРДЖАЛИ
6830,НАНОВИЦА,МОМЧИЛГРАД,КЪРДЖАЛИ
5752,НАНОВИЦА,ЯБЛАВИЦА,ЛОВЕЧ
4239,НАРЕЧЕНСКИ БАНИ,АСЕНОВГРАД,ПЛОВДИВ
2478,НАСАЛЕВЦИ,ТРЪН,ПЕРНИК
9962,НАУМ,КАОЛИНОВО,ШУМЕН
8929,НАУЧЕНЕ,НОВА ЗАГОРА,СЛИВЕН
5055,НАЦОВЦИ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
2213,НАЧЕВО,ДРАГОМАН,СОФИЯ
6693,НЕБЕСКА,ЧЕРНООЧЕНЕ,КЪРДЖАЛИ
8431,НЕВЕСТИНО,КАРНОБАТ,БУРГАС
6722,НЕВЕСТИНО,КЪРДЖАЛИ,КЪРДЖАЛИ
2595,НЕВЕСТИНО,НЕВЕСТИНО,КЮСТЕНДИЛ
9229,НЕВША,ВЕТРИНО,ВАРНА
1222,НЕГОВАН,район НОВИ ИСКЪР,СОФИЯ
3774,НЕГОВАНОВЦИ,НОВО СЕЛО,ВИДИН
2417,НЕГОВАНЦИ,РАДОМИР,ПЕРНИК
2123,НЕГУШЕВО,ГОРНА МАЛИНА,СОФИЯ
5231,НЕДАН,ПАВЛИКЕНИ,ВЕЛИКО ТЪРНОВО
4187,НЕДЕЛЕВО,СЪЕДИНЕНИЕ,ПЛОВДИВ
4990,НЕДЕЛИНО,НЕДЕЛИНО,СМОЛЯН
2213,НЕДЕЛИЩЕ,ДРАГОМАН,СОФИЯ
2594,НЕДЕЛКОВА ГРАЩИЦА,НЕВЕСТИНО,КЮСТЕНДИЛ
2477,НЕДЕЛКОВО,ТРЪН,ПЕРНИК
7251,НЕДОКЛАН,РАЗГРАД,РАЗГРАД
5070,НЕДЯЛКОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5350,НЕДЯЛКОВЦИ,ТРЯВНА,ГАБРОВО
8684,НЕДЯЛСКО,СТРАЛДЖА,ЯМБОЛ
9692,НЕЙКОВО,КАВАРНА,ДОБРИЧ
8993,НЕЙКОВО,КОТЕЛ,СЛИВЕН
2061,НЕЙКЬОВЕЦ,ИХТИМАН,СОФИЯ
5380,НЕЙЧОВЦИ,ДРЯНОВО,ГАБРОВО
6611,НЕНКОВО,КЪРДЖАЛИ,КЪРДЖАЛИ
9234,НЕНОВО,ПРОВАДИЯ,ВАРНА
5367,НЕНОВЦИ,ТРЯВНА,ГАБРОВО
6831,НЕОФИТ БОЗВЕЛИЕВО,МОМЧИЛГРАД,КЪРДЖАЛИ
9223,НЕОФИТ РИЛСКИ,ВЕТРИНО,ВАРНА
2396,НЕПРАЗНЕНЦИ,БРЕЗНИК,ПЕРНИК
8230,НЕСЕБЪР,НЕСЕБЪР,БУРГАС
2213,НЕСЛА,ДРАГОМАН,СОФИЯ
3039,НЕФЕЛА,ВРАЦА,ВРАЦА
5097,НЕШЕВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
3241,НИВЯНИН,БОРОВАН,ВРАЦА
5365,НИКАЧКОВЦИ,ТРЯВНА,ГАБРОВО
9955,НИКОЛА КОЗЛЕВО,НИКОЛА КОЗЛЕВО,ШУМЕН
9172,НИКОЛАЕВКА,СУВОРОВО,ВАРНА
6190,НИКОЛАЕВО,НИКОЛАЕВО,СТАРА ЗАГОРА
5874,НИКОЛАЕВО,ПЛЕВЕН,ПЛЕВЕН
2406,НИКОЛАЕВО,РАДОМИР,ПЕРНИК
8873,НИКОЛАЕВО,СЛИВЕН,СЛИВЕН
5168,НИКОЛАЕВО,СТРАЖИЦА,ВЕЛИКО ТЪРНОВО
5351,НИКОЛАЕВО,ТРЯВНА,ГАБРОВО
2599,НИКОЛИЧЕВЦИ,КЮСТЕНДИЛ,КЮСТЕНДИЛ
3429,НИКОЛОВО,МОНТАНА,МОНТАНА
7057,НИКОЛОВО,РУСЕ,РУСЕ
6364,НИКОЛОВО,ХАСКОВО,ХАСКОВО
5070,НИКОЛОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5345,НИКОЛЧОВЦИ,ГАБРОВО,ГАБРОВО
5098,НИКОЛЧОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5940,НИКОПОЛ,НИКОПОЛ,ПЛЕВЕН
2839,НИКУДИН,СТРУМЯНИ,БЛАГОЕВГРАД
5068,НИКЮП,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
7079,НИСОВО,ИВАНОВО,РУСЕ
5097,НИЧОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
8900,НОВА ЗАГОРА,НОВА ЗАГОРА,СЛИВЕН
9883,НОВА БЯЛА РЕКА,ВЪРБИЦА,ШУМЕН
5169,НОВА ВЪРБОВКА,СТРАЖИЦА,ВЕЛИКО ТЪРНОВО
9493,НОВА КАМЕНА,ТЕРВЕЛ,ДОБРИЧ
6595,НОВА ЛИВАДА,ИВАЙЛОВГРАД,ХАСКОВО
2925,НОВА ЛОВЧА,ХАДЖИДИМОВО,БЛАГОЕВГРАД
4581,НОВА МАХАЛА,БАТАК,ПАЗАРДЖИК
6191,НОВА МАХАЛА,НИКОЛАЕВО,СТАРА ЗАГОРА
6330,НОВА НАДЕЖДА,ХАСКОВО,ХАСКОВО
7582,НОВА ПОПИНА,СИТОВО,СИЛИСТРА
7645,НОВА ЧЕРНА,ТУТРАКАН,СИЛИСТРА
9116,НОВА ШИПКА,ДОЛНИ ЧИФЛИК,ВАРНА
9149,НОВАКОВО,АКСАКОВО,ВАРНА
4262,НОВАКОВО,АСЕНОВГРАД,ПЛОВДИВ
5332,НОВАКОВЦИ,ГАБРОВО,ГАБРОВО
8853,НОВАЧЕВО,СЛИВЕН,СЛИВЕН
2147,НОВАЧЕНЕ,БОТЕВГРАД,СОФИЯ
5950,НОВАЧЕНЕ,НИКОПОЛ,ПЛЕВЕН
7133,НОВГРАД,ЦЕНОВО,РУСЕ
9900,НОВИ ПАЗАР,НОВИ ПАЗАР,ШУМЕН
4265,НОВИ ИЗВОР,АСЕНОВГРАД,ПЛОВДИВ
1280,НОВИ ИСКЪР,район НОВИ ИСКЪР,СОФИЯ
6710,НОВИ ПАЗАР,ЧЕРНООЧЕНЕ,КЪРДЖАЛИ
2110,НОВИ ХАН,ЕЛИН ПЕЛИН,СОФИЯ
2531,НОВИ ЧИФЛИК,КЮСТЕНДИЛ,КЮСТЕНДИЛ
9356,НОВО БОТЕВО,ДОБРИЧ,ДОБРИЧ
2212,НОВО БЪРДО,ДРАГОМАН,СОФИЯ
5175,НОВО ГРАДИЩЕ,СТРАЖИЦА,ВЕЛИКО ТЪРНОВО
2814,НОВО ДЕЛЧЕВО,САНДАНСКИ,БЛАГОЕВГРАД
4167,НОВО ЖЕЛЕЗАРЕ,ХИСАРЯ,ПЛОВДИВ
2874,НОВО КОНОМЛАДИ,ПЕТРИЧ,БЛАГОЕВГРАД
2923,НОВО ЛЕСКИ,ХАДЖИДИМОВО,БЛАГОЕВГРАД
9113,НОВО ОРЯХОВО,ДОЛНИ ЧИФЛИК,ВАРНА
8152,НОВО ПАНИЧАРЕВО,ПРИМОРСКО,БУРГАС
5069,НОВО СЕЛО,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
2847,НОВО СЕЛО,КРЕСНА,БЛАГОЕВГРАД
2534,НОВО СЕЛО,КЮСТЕНДИЛ,КЮСТЕНДИЛ
3784,НОВО СЕЛО,НОВО СЕЛО,ВИДИН
7052,НОВО СЕЛО,РУСЕ,РУСЕ
2016,НОВО СЕЛО,САМОКОВ,СОФИЯ
4221,НОВО СЕЛО,СТАМБОЛИЙСКИ,ПЛОВДИВ
6062,НОВО СЕЛО,СТАРА ЗАГОРА,СТАРА ЗАГОРА
2831,НОВО ХОДЖОВО,САНДАНСКИ,БЛАГОЕВГРАД
9825,НОВО ЯНКОВО,СМЯДОВО,ШУМЕН
5088,НОВОГОРЦИ,ЗЛАТАРИЦА,ВЕЛИКО ТЪРНОВО
