,0
подлежи,25
шефът,25
несъобразена,25
студентка,25
чак,25
участък,25
стаята,25
скандали,25
отношения,25
участие,25
младежът,25
близък,25
липса,25
направили,25
камерите,25
виктория,25
частен,25
настаняване,25
началникът,25
бившата,25
тръгнали,25
дълга,24
мирослав,24
районният,24
обвиняемия,24
започнало,24
бой,24
отказала,24
лявата,24
установява,24
трансплантация,24
критично,24
настоява,24
обувки,24
ама,24
наложена,24
предвид,24
казала,24
измамници,24
обжалване,24
дядо,24
приема,24
ръст,24
метри,24
тече,24
товарен,24
разбрах,24
магазина,24
габрово,24
темата,24
жители,24
палата,24
кремена,24
маринов,24
сложи,24
районна,24
покаже,24
приключи,24
известен,24
щети,24
минават,24
крие,24
обжалва,24
районът,24
софийският,24
александра,24
агресивен,24
навсякъде,24
сто,24
загиналите,24
лекарства,24
отишъл,24
ръце,24
губят,24
страхуват,24
столичното,24
терасата,24
държи,24
собственика,24
раждането,24
обстоятелствата,24
кампанията,23
обект,23
счупена,23
президента,23
бяга,23
усилията,23
политически,23
клип,23
кабинета,23
карат,23
престъпна,23
сдс,23
директорката,23
обстоятелства,23
връщат,23
известно,23
опасен,23
учениците,23
спешната,23
единственото,23
прибира,23
чули,23
атанас,23
получил,23
оградата,23
влизат,23
безопасност,23
братя,23
събрани,23
нека,23
мая,23
внезапно,23
съседка,23
разполага,23
възникнал,23
правосъдието,23
кого,23
ктб,23
правила,23
изтъкна,23
готова,23
установили,23
стоянка,23
тяхната,23
директора,23
пристигнали,23
правя,23
събраха,23
смолян,23
среда,23
тракия,23
ангелова,23
стари,23
съучениците,23
някакво,23
рана,23
селата,23
яке,23
разпит,23
добрев,23
секунди,23
образование,23
идват,23
трета,23
автобусна,23
попита,23
подават,23
колите,23
извършване,23
спрял,23
понеже,23
нейният,23
снежана,22
жестокото,22
участниците,22
власт,22
бнр,22
познават,22
характер,22
тежките,22
специалисти,22
проблемите,22
виждала,22
сексуално,22
страхува,22
такси,22
дъжд,22
личния,22
задържания,22
обърна,22
намират,22
проверява,22
правим,22
викам,22
сериозен,22
виолета,22
отидох,22
червен,22
живеел,22
приемно,22
раните,22
имота,22
болна,22
мездра,22
рядко,22
мъчителен,22
дъщерите,22
бори,22
нели,22
шосе,22
болки,22
получат,22
отказал,22
телефонна,22
подобна,22
симеонов,22
бутилка,22
чува,22
гората,22
взе,22
майки,22
борбата,22
пристига,22
интервю,22
кръвна,22
реална,22
степен,22
малък,22
пуснат,22
любомир,22
проведе,22
тодорова,22
последното,22
ивайло,22
труда,22
екипите,22
медицинската,22
парка,22
пожела,22
дошла,22
преби,22
повдигнати,22
прибере,22
скоростта,22
бъда,22
основата,22
основните,22
база,22
сблъсъка,22
съзнание,22
пробите,22
кристина,22
виждам,22
калина,22
пристигнал,22
използва,22
редовно,22
окончателно,22
постъпил,22
хода,22
роди,22
допълнително,22
пожарникари,22
пътниците,22
готови,22
кооперация,22
виновна,22
ремонт,22
нанесени,22
напрежение,21
чакат,21
коя,21
памет,21
застане,21
наркотични,21
лом,21
протестиращите,21
компания,21
принудена,21
взето,21
нарушение,21
стоян,21
съгласие,21
грижа,21
цели,21
взели,21
дойдоха,21
ами,21
ударена,21
познава,21
районен,21
изчезнала,21
труп,21
завод,21
снимката,21
първоначален,21
досъдебното,21
освободена,21
останала,21
тема,21
изцяло,21
пожарникарите,21
криминалистите,21
жестокост,21
полицейското,21
истанбулската,21
долара,21
казали,21
негови,21
мъртво,21
съответно,21
употребил,21
започнаха,21
здравната,21
мечката,21
издирват,21
паднал,21
дела,21
животни,21
неизвестен,21
негов,21
купи,21
убити,21
версията,21
излизат,21
иззети,21
сочат,21
подал,21
очакват,21
стойност,21
обяснения,21
видими,21
мост,21
разказаха,21
отколкото,21
останали,21
събират,21
надява,21
организирана,21
управител,21
участъка,21
рязко,21
официално,21
убие,21
леля,21
момченце,21
психологът,21
мотивът,21
стои,21
илиева,21
