,0
единствено,37
физически,37
карал,37
пациент,37
живеела,37
полицейска,37
успява,37
причиняване,37
турция,37
елена,37
автомобили,37
обвинена,37
голямата,37
тръгва,37
опита,37
същата,37
монтана,37
данните,37
съвсем,37
договор,37
бял,37
самопризнания,37
пътна,37
потвърдиха,37
местната,37
страни,37
окръжна,36
започнала,36
управляван,36
ръката,36
половин,36
четвъртък,36
благодарение,36
сграда,36
полицейско,36
намери,36
сряда,36
средство,36
доживотен,36
заплахи,36
петрова,36
режим,36
свои,36
камион,36
гимназия,36
извършени,36
трафик,36
киселина,36
ситуацията,36
въобще,36
фондация,36
пламъците,36
желание,36
нападната,36
влак,36
умбал,36
отбеляза,36
рпу,36
фрактура,36
размер,36
пътен,36
психически,36
настояват,36
ловеч,36
помогнат,36
огънят,36
пострада,36
махала,35
дал,35
одмвр,35
учителката,35
излязла,35
полунощ,35
градския,35
справедливост,35
истината,35
операцията,35
спира,35
младежи,35
градски,35
подали,35
кмет,35
успели,35
ваня,35
германия,35
пробата,35
грешка,35
горна,35
кара,35
тодор,35
умира,35
водата,35
входа,35
квартала,35
осъден,35
изследвания,35
увреждания,35
книжка,35
задържаният,35
укрие,35
рак,35
жесток,35
кирил,35
взел,35
законът,35
вещи,35
ученици,35
никакъв,35
видимо,34
документите,34
версии,34
ръководството,34
радослав,34
нейна,34
страшно,34
прието,34
момченцето,34
моника,34
проблема,34
арестуван,34
отговори,34
спасители,34
изследване,34
гергана,34
иванка,34
пътното,34
счупен,34
телата,34
казанлък,34
първоначални,34
направени,34
започнали,34
малкото,34
колкото,34
пешеходната,34
оттам,34
стабилно,34
счупени,34
последната,34
спешния,34
бивш,34
предизвика,34
месеци,34
собственикът,34
помощта,34
видин,34
предполага,34
сърцето,34
процес,34
приети,34
районната,34
катя,34
социален,34
нападателят,34
чудо,34
целта,34
психично,33
шофьори,33
защитата,33
банката,33
кодекс,33
росен,33
съсед,33
разград,33
йорданка,33
милена,33
заболявания,33
означава,33
българската,33
социалната,33
писмо,33
върнат,33
снимка,33
вещества,33
назначена,33
помагат,33
тука,33
ново,33
гражданин,33
агресията,33
цветан,33
никакви,33
остана,33
главен,33
седем,33
всичките,33
власти,32
франция,32
отрича,32
двата,32
дават,32
случката,32
ето,32
църква,32
кога,32
потвърди,32
петков,32
реакция,32
черни,32
организации,32
мрежа,32
смятат,32
момчетата,32
движи,32
установени,32
експертизи,32
район,32
гости,32
велизара,32
личната,32
камери,32
какъв,32
единственият,32
осем,32
съдействие,32
родител,32
тип,32
баня,32
против,32
адрес,32
територията,32
направена,32
ток,32
вторник,32
обвиняем,32
отрече,32
коронавирус,32
ирина,32
собственик,32
дадат,32
следващия,32
взема,32
срещата,32
област,32
мотивите,32
подаде,32
главния,32
надзор,32
потърпевшата,32
апелативен,31
добър,31
конвенция,31
напуснала,31
навън,31
роднините,31
учител,31
въпроса,31
извършен,31
опити,31
нашите,31
председателят,31
семеен,31
тримата,31
жалби,31
чийто,31
живяла,31
самоубийство,31
своите,31
вероника,31
българските,31
колеги,31
единствената,31
къщи,31
наказания,31
никола,31
завой,31
починали,31
можеше,31
пострадаха,31
чака,31
зона,31
незаконно,31
бойко,31
кат,31
пада,31
стигне,31
брак,31
разговор,31
получават,31
пострадало,31
нейния,31
пиян,30
трети,30
учи,30
свят,30
общество,30
изясняване,30
рашков,30
проверката,30
системата,30
джипа,30
вина,30
заместник,30
кърджали,30
видяла,30
открили,30
извършил,30
наказателна,30
стоянов,30
василева,30
искаме,30
подробности,30
цял,30
отрицателни,30
моя,30
сигнализират,30
опитал,30
вторият,30
заседание,30
документ,30
малка,30
бяла,30
силен,30
съдебна,30
прояви,30
сили,30
произход,30
фаталния,30
отказват,30
наскоро,30
ученик,30
единия,30
изчезването,30
млад,30
задължения,30
побоя,30
българския,30
фейсбук,30
стигнало,30
спешното,30
едни,30
краката,30
нейни,30
пострадалото,30
водача,30
следва,30
шанс,30
клиника,30
здравеопазването,30
колев,30
липсата,30
съмнения,30
успял,30
неговите,30
надя,30
кампания,30
търговище,29
загуби,29
никаква,29
свързани,29
живеели,29
извършителя,29
нападателите,29
блъска,29
следите,29
дупница,29
блока,29
здраве,29
стотици,29
кучетата,29
посочва,29
опитала,29
нашата,29
никого,29
ангелов,29
някъде,29
новините,29
налице,29
борислав,29
втората,29
пълни,29
камиона,29
пациентката,29
правителството,29
проби,29
буквално,29
подписка,29
средна,29
облечена,29
министърът,29
бсп,29
личен,29
направят,29
николов,29
въпроси,29
направен,29
христова,29
минава,29
накрая,29
асоциация,29
освободен,29
лента,29
веднъж,29
разпитани,29
катастрофи,29
надявам,29
студиото,29
практика,29
гърдите,29
черен,29
жива,29
гърция,29
безпомощно,29
животните,29
пътувала,29
сандански,29
обратно,29
мирослава,28
уточняват,28
фонд,28
нямаме,28
непредпазливост,28
гръб,28
информацията,28
сестрата,28
станали,28
извършена,28
асен,28
представители,28
човекът,28
борят,28
никол,28
телефонни,28
софийска,28
експерти,28
гърба,28
установена,28
спешно,28
щеше,28
гаранция,28
крайна,28
тръгнала,28
поделение,28
подала,28
наказателния,28
транспортирана,28
интерес,28
охлузвания,28
националната,28
основната,28
седалка,28
медиците,28
случайно,28
здравето,28
властите,28
главният,28
оставя,28
инциденти,28
висок,28
заведението,28
обикновено,28
паднало,28
неговото,28
взела,28
убил,28
обезщетение,28
въпросът,28
интернет,28
посочват,28
пореден,28
видели,28
намерен,28
красимира,28
взети,28
взета,28
втора,28
казвам,28
бившият,28
километра,27
оръжието,27
премиерът,27
последния,27
напусне,27
дарина,27
радев,27
